label,text
Positivo,"Estoy tan orgullosa de vos @yuyacst, todo lo que logras dia a día y, el inmenso apoyo que le das a los afectados en tu ciudad. Increíble."
Negativo,@AXIOKRIA @yuyacst @SedalMexico Piojosa tienes la cabeza. Ese puto shampoo salió a toda madre!
Positivo,@yuyacst hola solo quiero decirte que te amo muchísimo💖
Negativo,@yuyacst Vallase a la verga pinche pvta
negativo,"@AXIOKRIA @yuyacst @SedalMexico Cada cuero cabelludo es diferente. Toda mi vida he usado Sedal sin problemas, el sh… https://t.co/a285D9zEdw"
negativo,@yuyacst mira lo que encontré en el super https://t.co/HSHJZ7CHhh
negativo,@AXIOKRIA @yuyacst @SedalMexico x2 😂💔
negativo,@mf_silvestre @CesarTeo @yuyacst @Ricardo_Peralta @gissellekuri @chportocarrero @nathcampost @MarioPPineda… https://t.co/YaTzDQW1BE
negativo,"@yuyacst Ya por fin lo tengo, fue un poco difícil encontrarlo no sé por qué, pero bueno. 🤙❤ https://t.co/4l8lJLoJP7"
negativo,@GerryNick12 @yuyacst Tampoco son millonarios creo
Positivo,@yuyacst Te amo
negativo,@yuyacst Los niños son lo mejor 💕
positivo,Te amo. ❤️ @yuyacst
positivo,@yuyacst @yuyacst  tienes un gran corazon 💞
positivo,@AXIOKRIA @yuyacst @SedalMexico me pasa jajaja.
positivo,"@yuyacst entoy bastante preocupada por todo lo que esta pasando en mexico😪, fuersa yuyita,te amo muchisimo, espero todo en mexico 🇲🇽mejore💞😘"
negativo,@AXIOKRIA @yuyacst @SedalMexico Los shampoos de @SedalMexico siempre ocasionan ese problema 🙄 por eso hace mucho me alejé de esa marca.
negativo,¡Todavía se necesita ayuda! @CarlosLoret @ElJuanpaZurita @yuyacst #EarthquakeMexico #UnsoloTEC #FuerzaMexico Dona 🙏… https://t.co/h0l2EYATxh
positivo,"@AXIOKRIA @yuyacst @SedalMexico Todas las personas son diferente, en lo personal yo lo recomiendo, me deja mi cabello suave y manejable."
positivo,@psico_infantil @vampipe @laishawilkins @isopixel @blackhorsedf @yuyacst @GERARDONAVARR0 @eduardo_caccia @PrincElsa Saludos!
positivo,@SimonLevyMx @vampipe @laishawilkins @isopixel @blackhorsedf @yuyacst @GERARDONAVARR0 @eduardo_caccia @PrincElsa ¡Bien!
positivo,@yuyacst hermosa señorita yuya siempre usted feliz martes y que tenga una excelente semana
positivo,@AXIOKRIA @yuyacst @SedalMexico Pues a mi me encanta! No me pica la cabeza y me deja mi cabello super suave y brillante❤️❤️
negativo,"@AXIOKRIA @yuyacst @SedalMexico No es de uso diario, pero igual me pasa jajaja);"
negativo,"@yuyacst Ya estuvieras morra,hasta le puedes comprar una casita de infonavit,cagas dinero"
negativo,@AXIOKRIA @yuyacst @SedalMexico Pensé que era la única jajajaja 😂😂
positivo,@AXIOKRIA @yuyacst @SedalMexico 😂😂😂😂
positivo,@yuyacst y sigo votando por tiii yuya en los #tuawards
positivo,Trendy makeup year 2017 #beautyblogger #trendy @yuyacst @BeautyJunkiesMX @liverpoolmexico https://t.co/HmD5XFaOpC
negativo,@yuyacst No se olviden de Chiapas
positivo,Mi arma secreta (ya no tan secreta) para tener confianza y decirle a mi crush que me gusta: el libro de @yuyacst https://t.co/ee1LrVqVGB
positivo,@yuyacst Saludos !!!
positivo,@yuyacst vote por ti en todas las categorías (excepto en una)pero es otro punto! Estas nominada en varias categoría… https://t.co/tz7EZ3v3JF
negativo,"@yuyacst Me parece que está de más La foto, no me parece correcto. Tache."
negativo,@yuyacst https://t.co/HxZLA29rYk
positivo,"@yuyacst Hola yuya, pásate unos consejos para andar como tú xd💕"
negativo,@AXIOKRIA @yuyacst @SedalMexico 😅😅😅😂
negativo,Oye @yuyacst me caes a toda madre pero tú pinche shampoo de @SedalMexico está de la chingada! Parezco piojosa rascándome la cabeza! 😰😰😰
negativo,@Mich_ARB @avalej3 @yuyacst Pues matate
positivo,@yuyacst Lo compraré! Prometo que lo compraré! Pero y si mi condición es q me compartas ese overol!?😍😍😍 Besitos! ❤💋 https://t.co/mc4bJlCIui
positivo,@weloveyuyacst_ #yuya @yuyacst
negativo,@yuyacst Claro que si. Así es
negativo,@yuyacst Pobre gente que lo perdió todo 😟
positivo,@yuyacst DIOS LES BENDIGA🙂
positivo,@yuyacst Que bueno jajaja
positivo,@yuyacst Muy bonito😍😍😍
negativo,@yuyacst Hay te hablan @HotSpanishTV 😂😂
positivo,@yuyacst Cuanto amooooorrrr hay por aqui 😍!!!!!!
negativo,"@PaoPoulain PRIMERO TERMINA DE ESTUDIAR Y APRENDE A ESCRIBIR, INÚTIL. OJALÁ LE COPIARAS LA CULTURA A TU CUÑADA… https://t.co/T3xENRaFFM"
negativo,@yuyacst Siempre tu
positivo,@yuyacst Eres una gran persona Yuya 😍❤️👌
negativo,@yuyacst Donde es eso yuya es tepalcingo?
negativo,@yuyacst Que viene siendo esto?  Ponte una así https://t.co/iMgjpyDPLT
negativo,@yuyacst Ola
negativo,@yuyacst Hola @yuyacst
positivo,Por fin en Colombia y soy muy feliz @yuyacst https://t.co/ic93ePYu7a
positivo,@lisetterosas1 @yuyacst Follow por follow ⭐️
positivo,@DianaToFlo @yuyacst Follow por Follow ⭐️
positivo,@yarishota @yuyacst Follow por follow ⭐️
positivo,@Lunarocher7 @yuyacst Follow por follow ⭐️
positivo,"@yuyacst Yuya, Mon tiene 5 nominaciones al Lanit Grammy wuuu!!!"
positivo,"@BenitezBele1 @yuyacst Ok, pues suerte, espero que mis amigos y yo podamos ir de nuevo hasta allá y entregar mas cosas, cuidate!"
negativo,"@Creative_Trend @yuyacst Yo vivo en Ayala,en donde pertenece anenecuilco ;) así que si hablo es por que tengo información !!"
positivo,@yuyacst ❤
positivo,@yuyacst ya te quiero ver💕
negativo,@Creative_Trend @yuyacst Ayer me informaron que las personas tuvieron que salir con pancartas por qué se inundó el albergue donde estaban
positivo,@yuyacst ¡ya llegó el Shampoo a Colombiaaaa! 😍😍🙏🏻🇲🇽☺️ https://t.co/yIJQLtymyN
negativo,"@BenitezBele1 @yuyacst Ahi estuvimos y te puedo decir que si hay comida, agua, medicamentos y herramientas https://t.co/3fAYNFHdoC"
negativo,@Creative_Trend @yuyacst Vivo cerca de ahí y conozco a varias personas justamente ayer se colapsó la presa no creo que jueguen con eso
negativo,@yuyacst 🤔 he tratado de encontrar la igualdad entre un perro y un bebe.....
negativo,@Creative_Trend @yuyacst Ayer me informaron por una persona que conozco que no ah llegado la ayuda
positivo,@yuyacst 🙈💖
negativo,@BenitezBele1 @yuyacst Entregamos comida y medicamentos y el abasto es un buen. La gente no está sin comer.
negativo,@Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT @dosogas @LuzuGames @yuyacst 11:11
positivo,@yuyacst Eres un ejemplo a seguir cada día te amo mas
negativo,@BenitezBele1 @yuyacst Tu estás en Tepalcingo o Anenecuilco? Porque no es una presa si no dos canales crecidos por… https://t.co/arEvEDoiBg
negativo,@yuyacst Porque no tengo una relación así 😭😳
negativo,@yuyacst Llévalos a una escuela de entrenamiento @yuyacst
negativo,"@yuyacst Anenecuilco necesita mucha ayuda, tepalcingo se colapsó la presa, se está inundando, necesitan muchos víve… https://t.co/hqc130p8SV"
negativo,"@yuyacst Hola Yuya, estamos ayudando a gente de Morelos a reconstruir/reparar sus casas, puedes ayudarnos a darnos… https://t.co/y2nTEDrcer"
positivo,!Por finnnn! Llego el Sedal By: @yuyacst a Colombia🙆🏻🙌🏻
positivo,@yuyacst Eres la Youtuber más hermosa @yuya me encantan todos tus tips y me encanto el video donde haces qué hay en… https://t.co/nFpqNGwKXq
negativo,@yuyacst Mis padres
positivo,@yuyacst Son los más hermosos 😍
negativo,@FredOleaPi @OphCourse @yuyacst @ServicioAgencia Esta información no está actualizada. Existen varios poblados dond… https://t.co/YoVnzpjigx
positivo,Diganle a @yuyacst que la amo mucho❤
positivo,@yuyacst Los más bonitos❤
negativo,@yuyacst Todo yo :'
positivo,@yuyacst te amo 💛
negativo,@yuyacst Lo más importante es que ustedes lo entreguen personalmente y no se lo dejen al gobierno de mierda
positivo,@yuyacst Te amo yuya saludos desde Guatemala
negativo,@yuyacst Zhuzha
positivo,@yuyacst Hermosa pareja 💕
negativo,"@yuyacst tenemos en Tepoztlán muchos víveres para repartir, sabes a dónde y qué necesitan para llevar? Tenemos de todo!"
negativo,@yuyacst Siempre tú.
positivo,@yuyacst Holaa💓
positivo,@yuyacst ESTAS TAAAN ENAMORADAAA❤😍
positivo,@yuyacst Te amo.
positivo,@yuyacst Toda tú!😍
negativo,@yuyacst Que le dices? cual es la magía ? eso me tiene en Jake!
positivo,@yuyacst Son tan bellos.🤤
negativo,@yuyacst Así me decía mi abuela cuandO hacía algo malo y estaba con mis primos!! TODO TÚ PINCHE CHAMACO :v
positivo,@yuyacst Siempre hay una luz en ti deseame suerte yuyi el viernes es mi cumple
negativo,@yuyacst Donde está..?? Tengo cosas para bodoques ..!
negativo,@yuyacst Todo yo
positivo,@yuyacst 🙋🙋🙋🙋🙋🌻🌻🌻🌻🌻🌻🌻🙋🙋🙋🙋🙋🙋🙋🙋🙋🌻🌻🌻🌻🌻🌻🌻🌻🙋🙋🙋🙋🙋🙋🌻🌻🌻🌻🌻🌻🌻🌻🌻🙋🙋🙋🙋🙋🙋💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕 sigueme por favor yuyit… https://t.co/ohkJHsg2RR
positivo,@yuyacst Buenos días yuya que tengas bonito día https://t.co/Vq5r8MHWzp
positivo,@yuyacst Porqué no tengo una relación así?😭💔
negativo,@yuyacst Sigueme por favor no me ignores
positivo,@yuyacst 💌💌💌💞💞💞💞💞
positivo,@yuyacst Buenos días mi Yuyis. Que tengas un lindo día. ♥️
positivo,@yuyacst 🌼🌼🌼🌼🌼
negativo,@yuyacst Todo mio
negativo,@yuyacst 🙋🙋🙋🙋🙋
Positivo,@yuyacst Diosa i love you
Positivo,@yuyacst te adoroo😍🌻
Positivo,@yuyacst Yuyita te quiero❤️❤️
Positivo,@yuyacst Yuyita hermosa sigueme por favor
Positivo,@yuyacst Te amo doncella
Positivo,@yuyacst Hola yuyita 😀😜❤🙈
Positivo,@yuyacst TE AMOOOOOOOOOOOOOOOO
Positivo,@yuyacst Te Amo 😍😍
negativo,@yuyacst Que bonitos son
Positivo,@yuyacst Holaaaaaa 💖
Positivo,"@yuyacst Te amo hermosa, ten un lindo día😻❤️ yo tengo mucha penita😔"
Positivo,@yuyacst Saludos ❤
Positivo,@yuyacst Te amo.❤
Positivo,@yuyacst Eres especial toda tu !
Positivo,@yuyacst ❤
Positivo,@yuyacst Hay hay hay chequeteta
Positivo,@yuyacst Me quieres?
negativo,@yuyacst Saludos Yuya!
Positivo,@yuyacst Linda ✨
Positivo,@yuyacst Te quiero mucho ❤️❤️
Positivo,@yuyacst Toda tú.
Positivo,@yuyacst Te amo❤️
Positivo,Díganle a @yuyacst y a @CarlaMorrisonmx que las amo y las quiero ver juntas. 😍✨
negativo,"@Mich_ARB @avalej3 @yuyacst Tienes totalmente la razón, los niños son peor que unos animales. Prefiero mil veces a… https://t.co/IH9xbBP3Vc"
negativo,"@maire_wink @yuyacst @LuisCSaurio ¿Necesitamos todos tener hijos? No,  claro que no, antes muerta que tener un mocoso."
negativo,@yuyacst que triste =( hay que apoyar!
negativo,@yuyacst @belindapop @EugenioDerbez  porfavor 🙏🏻ayudenos https://t.co/ln1avUoeCT
Negativo,@yuyacst porfis haz un tutorial de cómo vestirte chido en Halloween sin caer tanto en la putería :(
negativo,@maire_wink @yuyacst @LuisCSaurio Jajajajajajjaja
negativo,Este hermoso esta de cumple @Esquedachris @latalancon @claudiaalvarezo @MFernandaYepes @FernandaCGA @SaraCorraless… https://t.co/nxGILQlD42
negativo,@ciudaddemexico Hermoso Rescatista binomio Newton #mexicounidos @livingdisrobed @yuyacst @BeautyJunkiesMX… https://t.co/MzSf0nyile
negativo,"@yuyacst :'''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''',,,,,,,,,,,,,,,,,,,,,,,c"
negativo,"@yuyacst :''',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c"
Positivo,@melisalira @yuyacst Cuando quieras guapa!
negativo,@raulH04 @yuyacst Bb hazme una sesión :(
negativo,@yuyacst Eso es la realidad cruda de nuestros países ... mucha pobreza.
negativo,Top people on Twitter in Mexico: @Anahi @EPN @yuyacst @DulceMaria @CH14_ https://t.co/vVAmGbrB5V
negativo,@BreenDLP @yuyacst Jajajajajaja 😂😂😂😂
Positivo,@yuyacst Que bueno que tuviste la oportunidad de entregar las cosas personalmente por que a otras personas no las h… https://t.co/excefhwCno
Positivo,@yuyacst Perfecto animo mija
negativo,"Sí, hemos vuelto. @vanehupp, @CarlosLoret, @julietav, @RafaelNadal, @JuanVilloro56, @transeunter, @thalia, @yuyacst… https://t.co/K9KvD1Q4Dh"
negativo,@pacoplasgo @yuyacst 👏
Positivo,@yuyacst Más humanos como tú 💕👏🏼 con un corazón ❣ tan lindo
negativo,@yuyacst Yuya a dónde podemos donar las personas que nos encontramos lejos para apoyar a la reconstrucción de hogares?
negativo,"@QuarterdeLibra @yuyacst ""Como los vamos a ayudar?""*"
negativo,@Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT @dosogas @LuzuGames @yuyacst 00:03 jeje
negativo,@yuyacst no digas eso debes detener 1o 2 no seas  asi https://t.co/AnH0FvieFb
negativo,@yuyacst Gracias yuya
Positivo,tqm @yuyacst
negativo,@Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT @dosogas @LuzuGames @yuyacst 23:15 ahre
Positivo,QueTengan una BuenaNoche Los Quiero @CaELiKe @PlaticaPolinesi @ElChamoSalas @adrianozendejas @antorussoniello @yuyacst @YosStoP @SKabecheTV
Positivo,@yuyacst Baja😹😹😹😹
Positivo,Bonita 🌼 @yuyacst https://t.co/XMtkniuPTc
negativo,@yuyacst Que perro tienes. Te recomiendo tener un bulldog ingles es como los hijos creeme
negativo,@SimonLevyMx @alfonsoramirezc @yuyacst @vampipe @elPozo @eduardo_caccia @FundacionAzteca @arnemx 🙌🏻🙌🏻🙌🏻🙌🏻
Negativo,@yuyacst @ixpanea 😢💔
Positivo,@yuyacst Jajaja
Positivo,@yuyacst Eres lo máximo
negativo,@PequenaBatracia @WillyrexYT @yuyacst @GermanGarmendia Lo invito a Willy para que Sharito este contenta (?
negativo,"Ya fué, solo voy a invitar a @PequenaBatracia , @WillyrexYT , @yuyacst y @GermanGarmendia ... Así estaria más feliz =)"
negativo,@yuyacst Re gresa con wereber jajaa
negativo,@yuyacst Me duele asta el fondo de mi corazón ver tantos bebés así; es demaciado triste💔😖
negativo,@yuyacst Como hacemos para donar desde otros paises :'( ?
negativo,@ricardotigres90 @yuyacst Sería la mejor decisión.
negativo,@yuyacst @ixpanea Dónde es???
negativo,@soycristianrey @yuyacst todos los abridores estan bailando! ya no tiran al 💯🤔 probablemente me retire de las apues… https://t.co/b72lIDGk2e
Positivo,@yuyacst Ojalá les puedan construir  algo seguro
negativo,@Mich_ARB @avalej3 @yuyacst Lo mismo pensabas de ti ?
Positivo,@yuyacst Asi se habla
negativo,@FredOleaPi @OphCourse @yuyacst @ServicioAgencia Que lugares aun necesitan el apoyo.. mañana salen una camionera pa… https://t.co/1vQagP8kgi
Positivo,@yuyacst Lo ciento que dios lo bendiga que le de mas salud y furza y poder salir adelante
Positivo,@yuyacst 😂😂😂
negativo,@yuyacst Lanzamos una propuesta para que este día quede grabado como el Día de la Unión Mexicana y se apoye año con… https://t.co/TG7C8Aws6p
Positivo,@yuyacst QUE MAL TODO LO QUE ESTÁN PASANDO LOS MEXICANOS...VAN A SALIR DE TODO ESTO YO SE QUE SI TENGAN FE
negativo,@FaOrozco @ChumelTorres @laishawilkins @disparamargot @yuyacst @Rawvana https://t.co/CsZbOWqGW6
Positivo,@yuyacst LOS MEXICANOS SALDRÁN DE ESTA NUBE NEGRA...
negativo,"@QuarterdeLibra @yuyacst Mejor un, como los podemos ayudad no crees??"
Negativo,@soycristianrey @yuyacst red sucks! ptm ni un K pudo haces Pomeranz!
Positivo,"@yuyacst A este pequeño si hay que echarle la mano, verdaderamente la necesita"
Positivo,@yuyacst Que pena por el yo haría cualquier cosa por el # yo también ayudo
Positivo,@yuyacst 😂😂😂😂😂y si
Positivo,@yuyacst Quisiera ir a donarte pero estás en Cuernavaca igual te adoro ✌🏻💕💕
Positivo,"@yuyacst Que belleza eres de persona yuya ,enserio te admiro ✌🏻♥️♥️"
Positivo,@yuyacst 😊😊
Positivo,@VeroannyDuran14 @SedalMexico @yuyacst Hermosa !!
negativo,"@yuyacst @yuyacst urgen lonas, carpas o  casas de campaña Tratemos de seguir en pie y unidos, nosotros estamos tuit… https://t.co/j5sAxevG93"
Positivo,@pau_baez13 @yuyacst Estoy deacuerdo
Positivo,@yuyacst Que gran detalle de su parte felicidades amigos por tener ese corazón de oro valen mil
negativo,@yuyacst Ya somos 2 .... a veces veo a los hijos desmadrosos de otras personas y me doy cuenta que soy afortunada
Positivo,@yuyacst @Familia_Guapura (‘: gracias por todo tu esfuerzo. 💕💕💕💕
Positivo,@soycristianrey @yuyacst Ánimo hermanito.
Negativo,@soycristianrey @yuyacst Malditos red sucks
negativo,"@yuyacst Que triste lo que estan pasando, no se como ayudar😢"
negativo,Ahorita ni la carita de @yuyacst me quita este coraje.
negativo,"Tú tan @yuyacst , y yo tan @maire_wink"
Positivo,"@yuyacst Muchas fuerzas y bendiciones desde Perú para todos ustedes,se que estan pasando por un momento muy difícil… https://t.co/pB89MioTzW"
negativo,@yuyacst Js
Positivo,@yuyacst Eres la más bonita
negativo,@yuyacst Ya hice la pose de yoga jeje https://t.co/ib0uwHJpen
negativo,@yuyacst  https://t.co/aU1YnaBJ2J
negativo,@yuyacst presente en las donaciones de culiacán para cdmx🙌🙌!! https://t.co/uoM7mMIyzs
negativo,"@yuyacst Soy de Argentina y no sé como estará actuando el Estado con esta tragedia, pero los Youtebers estan demost… https://t.co/dzg5WMPCpm"
negativo,"@yuyacst Cuando lo vi dije: 😱 me lo llevo, a ver que tal 🙈 https://t.co/HNkoFnWx0g"
Negativo,@yuyacst No puedes comparar el amor de un perrito con el amor de tus hijos se nota q no los tienes
Negativo,@yuyacst @yuyacst  todos los comunicados dejaselos a @LuisitoComunica  el es el #Shido para eso
Positivo,"@yuyacst Que bonita toda la ayuda que estás dando, eres increíble 💓"
Positivo,@yuyacst :acaso no me quieres porque yo te amo .quiero que me saludes
Positivo,@yuyacst Eres la mejor ✨
Positivo,@yuyacst Que orgullosa estoy de ti 👏🏼💖
Negativo,@ferchiizrs @yuyacst NO CUENTES TU MANO IZQ. LO QUE HIZO LA DERECHA. SALUDOS.
Negativo,"@yuyacst YA VISTE CHIAPAS? OAXACA, MORELOS PUEBLA?????????? 14.000 MUNICIPIOS SIN CONTAR CIENTOS DE MILES POBRES NADIE NOS AYUDA,NADIE"
Negativo,"@yuyacst Medicos Sin Fronteras No Duerme Descansar y seguir supertragedia,14.000 municippios sin.  AYUDA."
negativo,@sweetcoscu @yuyacst DONACIONES CRUZ ROJA MEXICANA SI QUIEREN.
negativo,@manuelablr @yuyacst DONACION A CRUZ ROJA MEXICO SI PUEDEN.
negativo,@deichelin @ktwomn @yuyacst Iguales NO DIOS NOS LIBRE AL PUEBLO MEX. NOSOTROS. SI
negativo,@vampipe @laishawilkins @yuyacst https://t.co/90A5Zrq8Bh
Negativo,@Mich_ARB @avalej3 @yuyacst dice mi hijo que estas LOCA
